filename,Classes,Labels,BM,baseline,baseline_60640,lora_97286,baseline_97286,lora_44971,baseline_97286_1,baseline_44971,lora_44971_1,lora_44971_2,lora_44971_3,Q_lora_87884,lora_13545,lora_74843,lora_96996,baseline_46636,baseline_39021,lora_28050,Q_lora_46984,lora_plus_47330
0730398.jpg,DC-6,54,54.0,1.0,1.0,1.0,21.0,1.0,21.0,16.0,16.0,15.0,15.0,1.0,1.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
0620009.jpg,DC-6,54,54.0,1.0,1.0,1.0,24.0,1.0,24.0,15.0,15.0,12.0,12.0,1.0,1.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
0102560.jpg,DC-6,54,98.0,0.0,1.0,0.0,2.0,0.0,2.0,6.0,6.0,19.0,19.0,1.0,1.0,54.0,54.0,0.0,0.0,94.0,0.0,54.0
1568883.jpg,DC-6,54,54.0,1.0,1.0,1.0,20.0,1.0,20.0,12.0,12.0,24.0,24.0,1.0,1.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
0547008.jpg,DC-6,54,54.0,1.0,1.0,1.0,24.0,1.0,24.0,17.0,17.0,15.0,15.0,1.0,1.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
0648034.jpg,DC-6,54,54.0,1.0,1.0,1.0,24.0,1.0,24.0,21.0,21.0,15.0,15.0,0.0,2.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
0438668.jpg,DC-6,54,98.0,1.0,1.0,0.0,23.0,0.0,23.0,22.0,22.0,15.0,15.0,1.0,1.0,43.0,55.0,79.0,79.0,32.0,12.0,73.0
0901533.jpg,DC-6,54,54.0,1.0,1.0,1.0,24.0,1.0,24.0,17.0,17.0,16.0,16.0,1.0,1.0,96.0,54.0,54.0,54.0,54.0,54.0,54.0
0539791.jpg,DC-6,54,93.0,1.0,2.0,1.0,27.0,1.0,27.0,17.0,17.0,18.0,18.0,1.0,0.0,54.0,54.0,93.0,93.0,0.0,54.0,54.0
1316960.jpg,DC-6,54,99.0,1.0,1.0,0.0,21.0,1.0,21.0,17.0,17.0,12.0,12.0,1.0,1.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
1002431.jpg,DC-8,55,99.0,1.0,1.0,2.0,27.0,1.0,27.0,19.0,19.0,13.0,13.0,0.0,0.0,30.0,55.0,55.0,55.0,55.0,55.0,55.0
1428985.jpg,DC-8,55,99.0,2.0,2.0,0.0,17.0,0.0,17.0,11.0,11.0,25.0,25.0,2.0,1.0,24.0,2.0,2.0,2.0,7.0,7.0,74.0
0765750.jpg,DC-8,55,99.0,1.0,2.0,0.0,1.0,0.0,1.0,13.0,13.0,24.0,24.0,1.0,0.0,16.0,55.0,55.0,55.0,55.0,55.0,8.0
0640660.jpg,DC-8,55,55.0,1.0,1.0,1.0,27.0,0.0,27.0,6.0,6.0,13.0,13.0,1.0,1.0,54.0,55.0,55.0,14.0,55.0,55.0,0.0
1201877.jpg,DC-8,55,55.0,0.0,1.0,0.0,25.0,0.0,25.0,19.0,19.0,20.0,20.0,0.0,0.0,12.0,55.0,79.0,79.0,55.0,55.0,11.0
0956798.jpg,DC-8,55,98.0,0.0,1.0,0.0,27.0,0.0,27.0,26.0,26.0,22.0,22.0,1.0,0.0,84.0,10.0,0.0,0.0,55.0,55.0,10.0
0177063.jpg,DC-8,55,55.0,2.0,0.0,1.0,24.0,1.0,24.0,17.0,17.0,17.0,17.0,1.0,0.0,54.0,12.0,29.0,85.0,11.0,0.0,10.0
1426920.jpg,DC-8,55,99.0,0.0,2.0,0.0,5.0,0.0,5.0,19.0,19.0,13.0,13.0,0.0,0.0,16.0,55.0,14.0,14.0,55.0,55.0,33.0
0219265.jpg,DC-8,55,25.0,0.0,2.0,0.0,21.0,2.0,21.0,15.0,15.0,21.0,21.0,1.0,1.0,16.0,26.0,14.0,14.0,26.0,3.0,26.0
0993951.jpg,DC-8,55,84.0,1.0,1.0,2.0,11.0,1.0,11.0,21.0,21.0,13.0,13.0,0.0,1.0,33.0,55.0,55.0,55.0,55.0,55.0,0.0
1050604.jpg,DC-8,55,98.0,0.0,0.0,0.0,12.0,0.0,12.0,22.0,22.0,15.0,15.0,1.0,1.0,10.0,73.0,29.0,29.0,33.0,73.0,57.0
1343589.jpg,DC-8,55,32.0,0.0,0.0,0.0,24.0,0.0,24.0,15.0,15.0,20.0,20.0,0.0,1.0,16.0,32.0,32.0,32.0,32.0,32.0,32.0
0608863.jpg,DC-8,55,55.0,1.0,1.0,1.0,18.0,1.0,18.0,13.0,13.0,21.0,21.0,1.0,1.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0
0395643.jpg,DC-8,55,98.0,0.0,0.0,0.0,21.0,0.0,21.0,14.0,14.0,12.0,12.0,0.0,0.0,12.0,0.0,20.0,20.0,21.0,0.0,54.0
1349066.jpg,DC-8,55,99.0,0.0,0.0,0.0,29.0,0.0,29.0,1.0,1.0,15.0,15.0,0.0,0.0,16.0,32.0,3.0,3.0,32.0,55.0,29.0
1818866.jpg,DC-8,55,99.0,0.0,0.0,2.0,13.0,1.0,13.0,21.0,21.0,12.0,12.0,1.0,2.0,16.0,65.0,25.0,25.0,64.0,64.0,4.0
0092971.jpg,DC-8,55,98.0,2.0,1.0,2.0,25.0,0.0,25.0,13.0,13.0,26.0,26.0,0.0,0.0,30.0,55.0,14.0,98.0,14.0,17.0,9.0
1193567.jpg,DC-8,55,98.0,0.0,2.0,1.0,29.0,1.0,29.0,15.0,15.0,11.0,11.0,1.0,1.0,12.0,29.0,20.0,20.0,14.0,28.0,0.0
0109630.jpg,DC-8,55,99.0,0.0,2.0,0.0,17.0,0.0,17.0,13.0,13.0,21.0,21.0,1.0,2.0,33.0,14.0,14.0,14.0,14.0,17.0,76.0
0718917.jpg,DC-8,55,98.0,1.0,1.0,1.0,16.0,1.0,16.0,13.0,13.0,13.0,13.0,0.0,0.0,16.0,55.0,0.0,55.0,55.0,55.0,0.0
0987741.jpg,DC-8,55,1.0,0.0,1.0,1.0,12.0,2.0,12.0,23.0,23.0,24.0,24.0,1.0,0.0,54.0,0.0,1.0,1.0,0.0,10.0,54.0
0901457.jpg,DC-8,55,98.0,0.0,0.0,1.0,12.0,1.0,12.0,13.0,13.0,13.0,13.0,0.0,1.0,33.0,55.0,14.0,31.0,55.0,55.0,32.0
0880592.jpg,DC-8,55,98.0,0.0,0.0,1.0,12.0,0.0,12.0,13.0,13.0,14.0,14.0,1.0,1.0,41.0,20.0,30.0,30.0,55.0,28.0,4.0
0721412.jpg,DC-8,55,98.0,2.0,1.0,1.0,16.0,0.0,16.0,13.0,13.0,16.0,16.0,1.0,0.0,55.0,55.0,52.0,52.0,55.0,0.0,0.0
0065405.jpg,DC-8,55,98.0,2.0,0.0,0.0,29.0,1.0,29.0,12.0,12.0,4.0,4.0,0.0,1.0,33.0,55.0,84.0,84.0,19.0,30.0,52.0
0179069.jpg,DC-8,55,18.0,0.0,2.0,0.0,13.0,0.0,13.0,26.0,26.0,24.0,24.0,2.0,0.0,33.0,27.0,18.0,18.0,55.0,17.0,33.0
1168800.jpg,DC-8,55,99.0,0.0,0.0,0.0,15.0,0.0,15.0,18.0,18.0,13.0,13.0,1.0,1.0,17.0,33.0,17.0,17.0,85.0,55.0,16.0
0989090.jpg,DC-8,55,99.0,0.0,1.0,1.0,21.0,1.0,21.0,7.0,7.0,20.0,20.0,1.0,0.0,28.0,65.0,2.0,2.0,66.0,55.0,78.0
0643700.jpg,DC-8,55,98.0,2.0,1.0,0.0,18.0,1.0,18.0,20.0,20.0,16.0,16.0,2.0,1.0,28.0,12.0,81.0,81.0,0.0,12.0,87.0
0522981.jpg,DC-8,55,99.0,0.0,0.0,0.0,22.0,1.0,22.0,13.0,13.0,22.0,22.0,0.0,0.0,33.0,55.0,13.0,13.0,55.0,55.0,27.0
0536312.jpg,DC-8,55,98.0,0.0,1.0,1.0,21.0,1.0,21.0,20.0,20.0,12.0,12.0,1.0,1.0,16.0,0.0,3.0,3.0,55.0,3.0,54.0
1317750.jpg,DC-8,55,55.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,17.0,15.0,15.0,1.0,0.0,55.0,55.0,55.0,55.0,55.0,55.0,11.0
0694464.jpg,DC-8,55,98.0,0.0,1.0,2.0,22.0,2.0,22.0,15.0,15.0,14.0,14.0,2.0,1.0,41.0,15.0,13.0,13.0,55.0,13.0,76.0
0133434.jpg,DC-9-30,56,99.0,2.0,1.0,0.0,17.0,1.0,17.0,5.0,5.0,24.0,24.0,0.0,1.0,41.0,64.0,97.0,97.0,63.0,78.0,56.0
0248131.jpg,DC-9-30,56,98.0,1.0,2.0,2.0,18.0,1.0,18.0,12.0,12.0,29.0,29.0,1.0,1.0,41.0,56.0,86.0,56.0,56.0,56.0,56.0
0477027.jpg,DC-9-30,56,98.0,1.0,2.0,0.0,2.0,2.0,2.0,14.0,14.0,26.0,26.0,1.0,2.0,83.0,1.0,1.0,1.0,87.0,1.0,43.0
1329317.jpg,DC-9-30,56,99.0,2.0,2.0,2.0,21.0,2.0,21.0,3.0,3.0,14.0,14.0,1.0,1.0,24.0,76.0,88.0,88.0,76.0,76.0,3.0
0116702.jpg,DC-9-30,56,98.0,2.0,2.0,2.0,26.0,1.0,26.0,25.0,25.0,23.0,23.0,1.0,2.0,41.0,56.0,98.0,98.0,56.0,56.0,33.0
0062134.jpg,DC-9-30,56,98.0,2.0,0.0,0.0,5.0,1.0,5.0,19.0,19.0,26.0,26.0,2.0,0.0,41.0,56.0,84.0,84.0,56.0,56.0,56.0
1197204.jpg,DC-9-30,56,99.0,0.0,0.0,2.0,14.0,2.0,14.0,27.0,27.0,26.0,26.0,2.0,0.0,41.0,86.0,15.0,15.0,76.0,76.0,88.0
1713266.jpg,DC-9-30,56,98.0,2.0,1.0,1.0,27.0,1.0,27.0,15.0,15.0,0.0,0.0,2.0,2.0,69.0,56.0,86.0,86.0,56.0,56.0,76.0
1377250.jpg,DC-9-30,56,99.0,2.0,1.0,2.0,15.0,1.0,15.0,22.0,22.0,26.0,26.0,2.0,1.0,41.0,1.0,1.0,1.0,86.0,56.0,56.0
0143378.jpg,DC-9-30,56,99.0,2.0,1.0,0.0,25.0,1.0,25.0,19.0,19.0,7.0,7.0,1.0,2.0,41.0,56.0,86.0,84.0,56.0,56.0,27.0
0564155.jpg,DC-9-30,56,98.0,2.0,1.0,2.0,22.0,2.0,22.0,12.0,12.0,27.0,27.0,1.0,1.0,41.0,76.0,86.0,86.0,56.0,56.0,0.0
0182190.jpg,DC-9-30,56,99.0,1.0,2.0,2.0,18.0,1.0,18.0,21.0,21.0,25.0,25.0,1.0,2.0,46.0,76.0,44.0,44.0,76.0,76.0,99.0
0136193.jpg,DC-9-30,56,88.0,2.0,2.0,1.0,12.0,1.0,12.0,18.0,18.0,12.0,12.0,2.0,2.0,41.0,41.0,27.0,27.0,56.0,76.0,3.0
0907380.jpg,DC-9-30,56,98.0,0.0,2.0,0.0,25.0,1.0,25.0,12.0,12.0,14.0,14.0,1.0,1.0,41.0,1.0,1.0,1.0,1.0,56.0,33.0
0923548.jpg,DC-9-30,56,99.0,2.0,2.0,2.0,19.0,2.0,19.0,25.0,25.0,12.0,12.0,2.0,2.0,33.0,56.0,56.0,56.0,41.0,98.0,87.0
0441018.jpg,DC-9-30,56,99.0,2.0,1.0,2.0,18.0,2.0,18.0,15.0,15.0,4.0,4.0,1.0,2.0,41.0,76.0,79.0,79.0,76.0,76.0,74.0
0064793.jpg,DC-9-30,56,98.0,1.0,1.0,0.0,8.0,0.0,8.0,16.0,16.0,12.0,12.0,2.0,2.0,41.0,56.0,56.0,56.0,56.0,56.0,0.0
0108172.jpg,DC-9-30,56,97.0,1.0,1.0,1.0,15.0,2.0,15.0,20.0,20.0,20.0,20.0,1.0,2.0,46.0,76.0,41.0,41.0,41.0,56.0,97.0
1745942.jpg,DC-9-30,56,98.0,0.0,2.0,1.0,26.0,1.0,26.0,21.0,21.0,16.0,16.0,1.0,2.0,41.0,56.0,56.0,56.0,56.0,56.0,76.0
0704547.jpg,DC-9-30,56,99.0,1.0,2.0,2.0,12.0,0.0,12.0,4.0,4.0,21.0,21.0,1.0,2.0,46.0,4.0,66.0,66.0,4.0,76.0,2.0
0133438.jpg,DC-9-30,56,99.0,1.0,1.0,1.0,26.0,2.0,26.0,15.0,15.0,29.0,29.0,1.0,1.0,41.0,56.0,56.0,56.0,56.0,56.0,56.0
1376993.jpg,DC-9-30,56,99.0,2.0,1.0,0.0,21.0,1.0,21.0,23.0,23.0,16.0,16.0,1.0,1.0,41.0,41.0,0.0,0.0,56.0,87.0,83.0
1707909.jpg,DC-9-30,56,99.0,1.0,2.0,2.0,25.0,1.0,25.0,26.0,26.0,20.0,20.0,1.0,0.0,41.0,56.0,41.0,41.0,41.0,76.0,76.0
1312496.jpg,DC-9-30,56,99.0,2.0,2.0,2.0,12.0,1.0,12.0,23.0,23.0,26.0,26.0,1.0,1.0,41.0,56.0,1.0,56.0,56.0,56.0,65.0
0457831.jpg,DC-9-30,56,55.0,0.0,2.0,2.0,17.0,0.0,17.0,29.0,29.0,27.0,27.0,2.0,2.0,12.0,1.0,0.0,0.0,56.0,56.0,3.0
1776869.jpg,DC-9-30,56,94.0,2.0,2.0,1.0,5.0,1.0,5.0,14.0,14.0,16.0,16.0,2.0,2.0,41.0,1.0,76.0,76.0,1.0,56.0,38.0
1296942.jpg,DC-9-30,56,99.0,0.0,0.0,2.0,14.0,1.0,14.0,19.0,19.0,29.0,29.0,2.0,2.0,41.0,56.0,0.0,0.0,41.0,76.0,0.0
0551249.jpg,DC-9-30,56,97.0,2.0,1.0,1.0,25.0,1.0,25.0,17.0,17.0,23.0,23.0,2.0,2.0,89.0,1.0,97.0,97.0,56.0,1.0,0.0
0813373.jpg,DC-9-30,56,99.0,1.0,1.0,1.0,16.0,1.0,16.0,12.0,12.0,17.0,17.0,1.0,2.0,41.0,56.0,56.0,56.0,56.0,56.0,0.0
1190643.jpg,DC-9-30,56,98.0,2.0,1.0,2.0,27.0,2.0,27.0,17.0,17.0,20.0,20.0,1.0,1.0,39.0,81.0,68.0,68.0,87.0,87.0,87.0
1002382.jpg,DC-9-30,56,56.0,1.0,1.0,2.0,21.0,1.0,21.0,26.0,26.0,20.0,20.0,0.0,0.0,55.0,56.0,56.0,56.0,56.0,56.0,0.0
0901518.jpg,DC-9-30,56,98.0,2.0,2.0,2.0,27.0,2.0,27.0,15.0,15.0,25.0,25.0,1.0,1.0,41.0,56.0,86.0,86.0,56.0,76.0,76.0
0409535.jpg,DC-9-30,56,99.0,2.0,2.0,2.0,12.0,1.0,12.0,26.0,26.0,19.0,19.0,0.0,1.0,70.0,41.0,67.0,67.0,76.0,56.0,99.0
0875346.jpg,DC-9-30,56,99.0,2.0,2.0,1.0,25.0,1.0,25.0,12.0,12.0,2.0,2.0,1.0,2.0,44.0,86.0,86.0,86.0,86.0,56.0,56.0
0788163.jpg,DH-82,57,57.0,1.0,1.0,2.0,17.0,1.0,17.0,12.0,12.0,18.0,18.0,1.0,1.0,95.0,57.0,57.0,57.0,57.0,57.0,57.0
1529298.jpg,DH-82,57,47.0,1.0,1.0,1.0,26.0,1.0,26.0,22.0,22.0,25.0,25.0,1.0,1.0,92.0,47.0,47.0,47.0,47.0,57.0,57.0
1195235.jpg,DH-82,57,57.0,1.0,1.0,1.0,21.0,1.0,21.0,25.0,25.0,19.0,19.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
1499332.jpg,DH-82,57,57.0,1.0,1.0,1.0,27.0,1.0,27.0,22.0,22.0,25.0,25.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
0730318.jpg,DH-82,57,58.0,1.0,1.0,1.0,25.0,1.0,25.0,22.0,22.0,25.0,25.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
0885288.jpg,DH-82,57,57.0,1.0,1.0,1.0,25.0,1.0,25.0,22.0,22.0,18.0,18.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
1696301.jpg,DH-82,57,58.0,1.0,1.0,1.0,21.0,1.0,21.0,18.0,18.0,18.0,18.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
1928769.jpg,DH-82,57,59.0,1.0,1.0,1.0,27.0,1.0,27.0,12.0,12.0,3.0,3.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
1706500.jpg,DH-82,57,58.0,1.0,1.0,1.0,27.0,2.0,27.0,8.0,8.0,10.0,10.0,1.0,1.0,95.0,57.0,57.0,57.0,95.0,57.0,57.0
2106391.jpg,DH-82,57,58.0,1.0,1.0,1.0,23.0,1.0,23.0,18.0,18.0,12.0,12.0,1.0,2.0,92.0,57.0,57.0,57.0,57.0,57.0,57.0
1553876.jpg,DH-82,57,57.0,1.0,1.0,1.0,27.0,1.0,27.0,22.0,22.0,22.0,22.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
2195297.jpg,DH-82,57,58.0,1.0,1.0,1.0,19.0,1.0,19.0,10.0,10.0,22.0,22.0,1.0,1.0,95.0,57.0,57.0,57.0,57.0,57.0,57.0
0911710.jpg,DH-82,57,59.0,1.0,1.0,1.0,25.0,1.0,25.0,10.0,10.0,25.0,25.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
2215054.jpg,DH-82,57,57.0,1.0,1.0,1.0,17.0,1.0,17.0,22.0,22.0,22.0,22.0,1.0,1.0,95.0,57.0,57.0,57.0,57.0,57.0,57.0
1934561.jpg,DH-82,57,57.0,1.0,1.0,1.0,13.0,1.0,13.0,29.0,29.0,25.0,25.0,1.0,1.0,92.0,57.0,57.0,57.0,57.0,57.0,57.0
1260718.jpg,DH-82,57,53.0,1.0,1.0,1.0,14.0,1.0,14.0,20.0,20.0,22.0,22.0,1.0,1.0,95.0,57.0,57.0,57.0,47.0,57.0,57.0
1744483.jpg,DH-82,57,57.0,1.0,1.0,1.0,25.0,1.0,25.0,18.0,18.0,22.0,22.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
1980186.jpg,DH-82,57,57.0,1.0,1.0,1.0,27.0,1.0,27.0,18.0,18.0,25.0,25.0,1.0,1.0,95.0,57.0,57.0,57.0,57.0,57.0,57.0
1384679.jpg,DH-82,57,57.0,1.0,1.0,1.0,20.0,1.0,20.0,29.0,29.0,18.0,18.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
1979290.jpg,DH-82,57,53.0,1.0,1.0,1.0,27.0,2.0,27.0,12.0,12.0,25.0,25.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,58.0
1302570.jpg,DH-82,57,57.0,1.0,1.0,1.0,27.0,1.0,27.0,19.0,19.0,22.0,22.0,1.0,1.0,48.0,57.0,57.0,57.0,57.0,57.0,57.0
1115130.jpg,DH-82,57,57.0,1.0,1.0,1.0,27.0,1.0,27.0,22.0,22.0,22.0,22.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
0877674.jpg,DH-82,57,57.0,1.0,1.0,1.0,25.0,1.0,25.0,29.0,29.0,22.0,22.0,1.0,1.0,95.0,57.0,57.0,57.0,57.0,57.0,57.0
1369785.jpg,DH-82,57,57.0,1.0,1.0,1.0,27.0,1.0,27.0,25.0,25.0,22.0,22.0,1.0,1.0,92.0,57.0,57.0,57.0,57.0,57.0,57.0
0914477.jpg,DH-82,57,57.0,1.0,1.0,1.0,27.0,1.0,27.0,29.0,29.0,25.0,25.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
1422217.jpg,DH-82,57,57.0,1.0,1.0,1.0,21.0,1.0,21.0,10.0,10.0,22.0,22.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
1001809.jpg,DH-82,57,62.0,1.0,1.0,1.0,16.0,1.0,16.0,18.0,18.0,26.0,26.0,1.0,1.0,92.0,57.0,57.0,57.0,47.0,57.0,57.0
1472410.jpg,DH-82,57,95.0,1.0,2.0,2.0,25.0,1.0,25.0,25.0,25.0,25.0,25.0,1.0,1.0,58.0,53.0,53.0,53.0,57.0,95.0,82.0
1767081.jpg,DH-82,57,57.0,1.0,1.0,1.0,20.0,1.0,20.0,20.0,20.0,29.0,29.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
1673535.jpg,DH-82,57,57.0,1.0,1.0,1.0,13.0,1.0,13.0,18.0,18.0,26.0,26.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
1928845.jpg,DH-82,57,57.0,1.0,1.0,1.0,21.0,1.0,21.0,22.0,22.0,22.0,22.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
1773158.jpg,DH-82,57,57.0,1.0,1.0,1.0,25.0,1.0,25.0,22.0,22.0,19.0,19.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
1979306.jpg,DH-82,57,57.0,1.0,1.0,1.0,27.0,1.0,27.0,22.0,22.0,22.0,22.0,1.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
1369769.jpg,DHC-1,58,58.0,1.0,2.0,1.0,25.0,1.0,25.0,24.0,24.0,12.0,12.0,2.0,1.0,92.0,58.0,58.0,58.0,91.0,58.0,58.0
1622728.jpg,DHC-1,58,91.0,1.0,2.0,1.0,14.0,1.0,14.0,21.0,21.0,13.0,13.0,1.0,1.0,58.0,58.0,91.0,91.0,58.0,58.0,92.0
2180329.jpg,DHC-1,58,58.0,1.0,2.0,1.0,17.0,1.0,17.0,24.0,24.0,22.0,22.0,1.0,1.0,92.0,58.0,58.0,58.0,58.0,58.0,57.0
1773176.jpg,DHC-1,58,58.0,1.0,2.0,1.0,23.0,2.0,23.0,14.0,14.0,24.0,24.0,1.0,1.0,92.0,58.0,58.0,58.0,58.0,58.0,92.0
0743270.jpg,DHC-1,58,58.0,1.0,1.0,1.0,14.0,1.0,14.0,12.0,12.0,12.0,12.0,1.0,1.0,58.0,58.0,95.0,95.0,58.0,58.0,95.0
0981290.jpg,DHC-1,58,58.0,1.0,2.0,1.0,19.0,1.0,19.0,21.0,21.0,12.0,12.0,1.0,1.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2158197.jpg,DHC-1,58,58.0,1.0,1.0,1.0,21.0,1.0,21.0,0.0,0.0,22.0,22.0,1.0,2.0,95.0,58.0,58.0,58.0,58.0,58.0,58.0
1674645.jpg,DHC-1,58,58.0,1.0,1.0,1.0,14.0,1.0,14.0,21.0,21.0,12.0,12.0,1.0,1.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2074174.jpg,DHC-1,58,58.0,2.0,1.0,2.0,14.0,1.0,14.0,21.0,21.0,24.0,24.0,1.0,1.0,82.0,95.0,58.0,58.0,95.0,58.0,95.0
1382206.jpg,DHC-1,58,58.0,1.0,1.0,2.0,21.0,1.0,21.0,21.0,21.0,14.0,14.0,1.0,1.0,92.0,58.0,58.0,58.0,58.0,58.0,58.0
2199430.jpg,DHC-1,58,58.0,1.0,2.0,1.0,14.0,1.0,14.0,21.0,21.0,22.0,22.0,1.0,1.0,92.0,58.0,58.0,58.0,58.0,58.0,95.0
1570575.jpg,DHC-1,58,58.0,1.0,2.0,1.0,19.0,1.0,19.0,12.0,12.0,24.0,24.0,1.0,1.0,92.0,58.0,58.0,58.0,58.0,58.0,58.0
1915066.jpg,DHC-1,58,53.0,1.0,2.0,1.0,14.0,1.0,14.0,24.0,24.0,12.0,12.0,1.0,1.0,58.0,58.0,43.0,58.0,58.0,58.0,57.0
1738367.jpg,DHC-1,58,58.0,1.0,1.0,1.0,20.0,1.0,20.0,24.0,24.0,18.0,18.0,2.0,2.0,43.0,58.0,58.0,58.0,58.0,58.0,58.0
1570890.jpg,DHC-1,58,58.0,1.0,1.0,1.0,19.0,1.0,19.0,22.0,22.0,15.0,15.0,1.0,1.0,92.0,58.0,58.0,58.0,58.0,58.0,58.0
2165387.jpg,DHC-1,58,58.0,1.0,1.0,1.0,18.0,1.0,18.0,24.0,24.0,12.0,12.0,1.0,1.0,95.0,58.0,58.0,58.0,58.0,58.0,58.0
1368002.jpg,DHC-1,58,58.0,1.0,1.0,1.0,19.0,1.0,19.0,0.0,0.0,15.0,15.0,2.0,1.0,92.0,58.0,58.0,58.0,58.0,58.0,58.0
1513734.jpg,DHC-1,58,58.0,1.0,1.0,1.0,19.0,1.0,19.0,21.0,21.0,11.0,11.0,1.0,1.0,92.0,58.0,58.0,58.0,58.0,58.0,58.0
1237798.jpg,DHC-1,58,58.0,1.0,1.0,1.0,14.0,1.0,14.0,22.0,22.0,21.0,21.0,1.0,1.0,58.0,58.0,58.0,58.0,58.0,58.0,92.0
1591269.jpg,DHC-1,58,58.0,1.0,1.0,1.0,25.0,1.0,25.0,12.0,12.0,24.0,24.0,1.0,1.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
1533267.jpg,DHC-1,58,58.0,1.0,2.0,1.0,19.0,1.0,19.0,24.0,24.0,27.0,27.0,1.0,1.0,92.0,58.0,58.0,58.0,58.0,58.0,58.0
1378086.jpg,DHC-1,58,58.0,1.0,1.0,1.0,22.0,1.0,22.0,21.0,21.0,0.0,0.0,1.0,1.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
1523427.jpg,DHC-1,58,58.0,1.0,1.0,1.0,14.0,1.0,14.0,15.0,15.0,22.0,22.0,1.0,1.0,95.0,58.0,58.0,58.0,95.0,58.0,58.0
1738373.jpg,DHC-1,58,61.0,1.0,1.0,2.0,27.0,1.0,27.0,25.0,25.0,25.0,25.0,2.0,2.0,95.0,90.0,80.0,80.0,90.0,90.0,53.0
1191372.jpg,DHC-1,58,58.0,1.0,1.0,1.0,24.0,1.0,24.0,24.0,24.0,24.0,24.0,1.0,1.0,92.0,58.0,58.0,58.0,58.0,58.0,58.0
1119476.jpg,DHC-1,58,91.0,1.0,2.0,1.0,19.0,2.0,19.0,9.0,9.0,21.0,21.0,1.0,1.0,92.0,91.0,91.0,91.0,62.0,58.0,58.0
1177272.jpg,DHC-1,58,92.0,1.0,2.0,1.0,14.0,1.0,14.0,21.0,21.0,28.0,28.0,1.0,1.0,92.0,58.0,58.0,58.0,58.0,58.0,58.0
0765178.jpg,DHC-1,58,58.0,1.0,1.0,1.0,6.0,1.0,6.0,22.0,22.0,15.0,15.0,1.0,1.0,95.0,58.0,58.0,58.0,58.0,58.0,95.0
1376745.jpg,DHC-1,58,58.0,1.0,1.0,1.0,13.0,1.0,13.0,22.0,22.0,12.0,12.0,1.0,1.0,58.0,58.0,58.0,58.0,53.0,58.0,59.0
1768028.jpg,DHC-1,58,95.0,2.0,2.0,1.0,17.0,1.0,17.0,21.0,21.0,12.0,12.0,1.0,1.0,95.0,58.0,95.0,95.0,58.0,58.0,58.0
2152684.jpg,DHC-1,58,58.0,1.0,2.0,1.0,15.0,1.0,15.0,21.0,21.0,12.0,12.0,1.0,1.0,92.0,58.0,58.0,58.0,58.0,58.0,58.0
1337995.jpg,DHC-1,58,59.0,1.0,2.0,1.0,13.0,1.0,13.0,25.0,25.0,21.0,21.0,1.0,1.0,95.0,58.0,58.0,58.0,58.0,58.0,92.0
1770257.jpg,DHC-1,58,58.0,1.0,1.0,1.0,22.0,1.0,22.0,21.0,21.0,24.0,24.0,1.0,1.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
0076795.jpg,DHC-6,59,48.0,1.0,2.0,1.0,15.0,1.0,15.0,18.0,18.0,24.0,24.0,1.0,1.0,92.0,48.0,48.0,48.0,59.0,59.0,59.0
